objectID,Title,ArtistName,Department,TimePeriod,Height,Width,H/W Ratio,Color,Region Detailed,Region Broad,Country
59004,Purification Rite,Ōtagaki Rengetsu,Asian Art,Unavailable,647,900,0.7188888888888889,RGB,Japan,Japan,Japan
59005,Mountain Village in Autumn,Ōtagaki Rengetsu,Asian Art,Unavailable,660,900,0.7333333333333333,RGB,Japan,Japan,Japan
59669,Portrait of Shun'oku Myōha,Unidentified artist,Asian Art,ca. 1383,2318,3879,0.5975766950244908,RGB,Japan,Japan,Japan
60441,"The Poet Kiyohara Motosuke, from the “Tameshige Version” of Thirty-six Poetic Immortals (Tameshige-bon Jidai fudō utawase emaki)",Unidentified artist,Asian Art,15th century,3000,4000,0.75,RGB,Japan,Japan,Japan
60443,"The Poet Fujiwara Kiyotada, from the “Narikane Version” of Thirty-six Poetic Immortals",Unidentified artist,Asian Art,13th century,3000,4000,0.75,RGB,Japan,Japan,Japan
60786,Titmouse with Pomegranate Flowers,Kano Yukinobu 狩野之信,Asian Art,mid-16th century,542,700,0.7742857142857142,RGB,Japan,Japan,Japan
61429,Maharana Sarup Singh Inspects a Prize Stallion,Tara,Asian Art,1845–46,4000,3055,1.309328968903437,RGB,"Western India, Rajasthan, Mewar",India,India
61825,Landscapes after Ancient Masters,Mei Qing,Asian Art,1693,4000,3320,1.2048192771084338,RGB,China,China,China
62002,Guan Yu,Unidentified artist,Asian Art,ca. 1700,2230,3928,0.5677189409368636,RGB,China,China,China
62739,Remote Valleys and Deep Forests,Liu Yu,Asian Art,dated 1678,4000,2381,1.6799664006719863,RGB,China,China,China
62743,Landscape for Zhanting,Wang Yuanqi,Asian Art,dated 1710,1910,3708,0.5151024811218986,RGB,China,China,China
62953,Album of Blossoming Plum,Li Fangying,Asian Art,1742,3837,3334,1.150869826034793,RGB,China,China,China
63956,The Chinese Explorer Zhang Qian on a Raft,Maejima Sōyū,Asian Art,mid-16th century,2231,3722,0.5994089199355186,RGB,Japan,Japan,Japan
64533,Maharaja Bijay Singh in His Harem,Unavailable,Asian Art,ca. 1770,1581,2000,0.7905,RGB,"India (Rajasthan, Jodhpur)",India,India
64534,Maharaja Raj Singh Adored by His Ladies,Unavailable,Asian Art,ca. 1710–20,4000,3116,1.2836970474967908,RGB,"India (Rajasthan, Sawar)",India,India
64535,Pleasures of the Hunt,Unavailable,Asian Art,ca. 1800,3944,2794,1.41159627773801,RGB,"North India, Punjab Hills, Kangra",India,India
64891,Maharana Amar Singh II Riding a Jodhpur Horse,Stipple Master,Asian Art,ca. 1700–1710,1547,1856,0.8335129310344828,RGB,"Western India, Rajasthan, Udaipur",India,India
65002,Jhujhar Singh on Horseback,Dalchand,Asian Art,ca. 1720–30,3421,4000,0.85525,RGB,"India (Rajasthan, Jodhpur)",India,India
65003,Equestrian Portrait of a Nobleman,Unavailable,Asian Art,ca. 1710–20,1507,2000,0.7535,RGB,"India (Rajasthan, Jodhpur)",India,India
65013,Horsemanship Competition for the Shunzhi Emperor,Nardunbu,Asian Art,dated 1662,4000,2907,1.3759889920880632,RGB,China,China,China
65038,A Long Tale for an Autumn Night (Aki no yo nagamonogatari),Unidentified artist,Asian Art,ca. 1400,2843,1807,1.5733259546209186,RGB,Japan,Japan,Japan
65394,"Fenggan, Hanshan, and Shide",Reisai,Asian Art,first half of the 15th century,3000,4000,0.75,RGB,Japan,Japan,Japan
65586,“Trees Encoiled in Vines of Ivy” (Yadorigi),Tawaraya Sōtatsu,Asian Art,early 17th century,4000,3000,1.3333333333333333,RGB,Japan,Japan,Japan
65590,Maharana Amar Singh II Is Shown Two Silver Elephants,Stipple Master,Asian Art,ca. 1705,4000,4000,1.0,RGB,"India (Rajasthan, Mewar)",India,India
65594,"Radha and Krishna Walk in a Flowering Grove
 (recto); Krishna Fluting (verso)",The Kota Master,Asian Art,ca. 1720 (recto); ca. 1750–75 (verso),2388,3412,0.6998827667057445,RGB,"India (Rajasthan, Kota)",India,India
65595,Radha Crosses a River to Interview a Hindu Sage,Chokha,Asian Art,ca. 1820,4000,2733,1.4635931211123308,RGB,"India (Rajasthan, Mewar)",India,India
65624,"Snowscape, from Album for Zhou Lianggong",Yun Xiang,Asian Art,datable to 1645–55,3178,2449,1.2976725193956715,RGB,China,China,China
65625,"Snowscape, leaf from Album for Zhou Lianggong",Ye Xin,Asian Art,datable to 1645–55,3280,2465,1.330628803245436,RGB,China,China,China
65640,Inn and Travelers in Snowy Mountains,Yuan Yao,Asian Art,dated 1745,1408,1924,0.7318087318087318,RGB,China,China,China
72262,Landscapes after Tang Poems,Sheng Maoye,Asian Art,mid-17th century,1905,1779,1.0708263069139967,RGB,China,China,China
72326,Map of the Grand Canal from Beijing to the Yangzi River,Unidentified artist,Asian Art,late 18th or early 19th century,3871,3013,1.284766013939595,RGB,China,China,China
72451,Niu Myōjin,Unavailable,Asian Art,early 14th century,2713,4000,0.67825,RGB,Japan,Japan,Japan
72570,Portrait of a Warrior,Unidentified artist,Asian Art,late 16th century,2698,3880,0.695360824742268,RGB,Japan,Japan,Japan
72571,Ganesha Leads Shiva and Durga in Procession,Unavailable,Asian Art,18th century,4000,3103,1.2890750886239124,RGB,India (Rajasthan),India,India
72573,Maharana Raj Singh II in Procession with Members of His Court,Unavailable,Asian Art,ca. 1755,774,905,0.8552486187845304,RGB,"India (Rajasthan, Mewar)",India,India
72589,Maharana Sangram Singh Riding a Prize Stallion,Stipple Master,Asian Art,ca. 1712,3493,3871,0.9023508137432188,RGB,"India (Rajasthan, Mewar)",India,India
72606,"Portrait of Bi Shichang, from the set Five Old Men of Suiyang",Unidentified artist,Asian Art,before 1056,1544,1928,0.8008298755186722,RGB,China,China,China
72719,Krishna in the Form of Shri Nathji,Unavailable,Asian Art,ca. 1840,2735,3767,0.726041943190868,RGB,"India (Rajasthan, Mewar, Nathdwara)",India,India
72720,Maharaja Raj Singh in Procession with Members of His Court,Nihal Chand,Asian Art,ca. 1700,4000,2738,1.460920379839299,RGB,"India (Rajasthan, Junia)",India,India
72752,"Radha, the Beloved of Krishna",Unavailable,Asian Art,ca. 1750,706,925,0.7632432432432432,RGB,"India (Rajasthan, Kishangarh)",India,India
72769,"Rice Culture, or Sowing and Reaping",Unidentified artist,Asian Art,before 1353,4000,3307,1.2095554883580284,RGB,China,China,China
73169,Durga Confronts the Buffalo Demon Mahisha: Scene from the Devi Mahatmya,Unavailable,Asian Art,ca. 1780,3794,2562,1.4808743169398908,RGB,"India, Guler, Himachal Pradesh",India,India
73260,Equestrian Portrait of Maharana Bhim Singh,Ghasi,Asian Art,ca. 1825,700,881,0.7945516458569807,RGB,"India (Rajasthan, Mewar)",India,India
73261,Escapade at Night:,Chokha,Asian Art,ca. 1800–10,4000,3075,1.3008130081300813,RGB,"India (Rajasthan, Mewar)",India,India
73296,"Navagunjara, a Universal Form of Krishna",Unavailable,Asian Art,ca. 1835,3937,2540,1.55,RGB,"India (Rajasthan, Jodhpur[?])",India,India
73348,The God of Good Fortune Jurōjin,Soga Shōhaku,Asian Art,ca. 1773,1012,2000,0.506,RGB,Japan,Japan,Japan
73355,Enjoying the Cool Breeze,Kaseki,Asian Art,Unavailable,4000,3002,1.3324450366422385,RGB,Japan,Japan,Japan
73358,Bamboo and Plum in Early Spring,Okada Hankō,Asian Art,1843,2998,4000,0.7495,RGB,Japan,Japan,Japan
73359,Ten Rakan Examining a Painting of White-Robed Kannon,Katō Nobukiyo,Asian Art,1788–92,2998,4000,0.7495,RGB,Japan,Japan,Japan
73370,Kumano Shrine Mandala,Unidentified artist,Asian Art,early 14th century,1044,2000,0.522,RGB,Japan,Japan,Japan
73817,The Tenth King of Hell,Unavailable,Asian Art,1798,2801,3994,0.7013019529293941,RGB,Korea,Korea,Korea
73821,Dragon Amid Clouds and Waves,Unidentified artist,Asian Art,15th–16th century,2192,3607,0.6077072359301359,RGB,China,China,China
74448,Gathering of government officials,Unidentified artist,Asian Art,ca. 1551,2349,3880,0.6054123711340206,RGB,Korea,Korea,Korea
74462,Album of Copies of Chinese Paintings,Kano Tsunenobu,Asian Art,17th century,4000,2744,1.4577259475218658,RGB,Japan,Japan,Japan
74648,Varaha Triumphant,Unavailable,Asian Art,late 18th century,1506,2000,0.753,RGB,"India (Rajasthan, Sawar)",India,India
74650,Mara Bringing the Demons to Life,Seu Family,Asian Art,mid-18th century,1965,1369,1.435354273192111,RGB,"India (Pahari Hills, Guler)",India,India
74651,Building the Bridge to Lanka,Seu Family,Asian Art,mid-18th century,2000,1396,1.4326647564469914,RGB,"India (Pahari Hills, Guler)",India,India
74653,"The Goddess Durga Killing the Buffalo Demon, Mahisha (Mahishasura Mardini)",Unavailable,Asian Art,ca. 1760,1475,1767,0.8347481607243916,RGB,"India (Rajasthan, Mewar)",India,India
74657,Battle Scene from a Devi Mahatmya,Unavailable,Asian Art,late 18th century,1983,1353,1.4656319290465631,RGB,"India (Pahari Hills, Guler)",India,India
74658,"Durga, Kali, and Five Matrikas Battle the Daitya Army of the Demon Shumbha: Scene from the Devi Mahatmya",Unavailable,Asian Art,ca. 1780,2000,1356,1.4749262536873156,RGB,"India (Himachal Pradesh, Guler)",India,India
74659,Durga Confronts the Army of the Demon Chikshura: Scene from the Devi Mahatmya,Unavailable,Asian Art,ca. 1780,2000,1473,1.3577732518669383,RGB,"India (Himachal Pradesh, Guler)",India,India
74668,Shiva and Parvati,Unavailable,Asian Art,19th century,1407,1572,0.8950381679389313,RGB,India (Pahari Hills),India,India
74669,Nobleman Hunting a Tiger,Unavailable,Asian Art,ca. 1830,1373,1710,0.8029239766081872,RGB,"Western India, Rajasthan, Udaipur or Kota",India,India
74671,Design for a Bangle,Unavailable,Asian Art,early 19th century,1232,1462,0.8426812585499316,RGB,India (Pahari Hills),India,India
74673,Lovers Returning to a Palace,Unavailable,Asian Art,late 18th century,1280,2000,0.64,RGB,"India (Rajasthan, Bundi)",India,India
74674,"Durga, Kali, and the Matrikas Battle the Demon Raktabija: Scene from the Devi Mahatmya",Nainsukh,Asian Art,ca. 1780,2000,1480,1.351351351351351,RGB,"India (Himachal Pradesh, Guler)",India,India
74677,Krishna Subdues the Serpent Kaliya in the Yamuna River: Illustration from a Bhagavata Purana Series,Nainsukh,Asian Art,ca. 1780,3105,3560,0.8721910112359551,RGB,"India (Pahari Hills, Guler or Kangra)",India,India
74679,Cityscape,Unavailable,Asian Art,19th century,2000,1613,1.239925604463732,RGB,India (Pahari Hills),India,India
74680,Woman with a Turban Dressed as Radha,Unavailable,Asian Art,late 19th century,1292,2000,0.646,RGB,"India (Rajasthan, Kishangarh)",India,India
74681,Woman Holding a Flute and Dressed as Krishna,Unavailable,Asian Art,mid-to late 18th century,1274,2000,0.637,RGB,"India (Rajasthan, Kishangarh)",India,India
74683,Drawing for an Illustration from a Sat Sai of Bihari Lal Series: The Message of the Eyes (recto); Lady in Search of Her Lover on a Dark Night (verso),Nainsukh,Asian Art,ca. 1785–90,1397,2000,0.6985,RGB,"India (Pahari Hills, Kangra)",India,India
74685,A Lady with Attendants,Nainsukh,Asian Art,ca. 1775–80,1366,2000,0.683,RGB,"India (Pahari Hills, Kangra)",India,India
74686,Portrait of Manya Sahib Man Rup Sagarji,Manak,Asian Art,late 18th century,2000,1364,1.466275659824047,RGB,"India (Rajasthan, Bundi or Kotah)",India,India
74691,Abhisarika Nayika (Heroine Braving the Night),Unavailable,Asian Art,ca. 1800,3096,4000,0.774,RGB,"India (Pahari Hills, Kangra or Guler)",India,India
74692,Woman Leaving Her Lover,Unavailable,Asian Art,ca. 1790–1820,3164,4000,0.791,RGB,"India (Pahari Hills, Kangra or Guler)",India,India
74696,Design of Intertwining Animals and Plants,Unavailable,Asian Art,18th–19th century,4000,2537,1.5766653527788728,RGB,India (Rajasthan),India,India
74698,A Swooning Lady,Unavailable,Asian Art,late 19th century,2762,4000,0.6905,RGB,India (Rajasthan),India,India
74701,Scenes from the Bhagavata Purana,Unavailable,Asian Art,early 19th century,3565,3001,1.1879373542152616,RGB,"India (Pahari Hills, Kangra)",India,India
74705,The Fountain Worker,Unavailable,Asian Art,early 19th century,3344,3754,0.8907831646244007,RGB,India (Rajasthan),India,India
74710,Interior of the Taj Mahal Mausoleum,Unavailable,Asian Art,early 19th century,2731,4000,0.68275,RGB,India (Delhi or Agra),India,India
74719,Worship of Brijnathji and Svamini (recto); Equestrian Portrait (verso),Unavailable,Asian Art,ca. 1800,3147,4000,0.78675,RGB,"India (Rajasthan, Kotah)",India,India
74721,Portrait of a Sikh Noble,Unavailable,Asian Art,early 19th century,2712,4000,0.678,RGB,India (Punjab Plains),India,India
74725,A Maharana and His Retinue Hunting Boar,Unavailable,Asian Art,early 18th century,4000,2380,1.680672268907563,RGB,"Western India, Rajasthan, Udaipur",India,India
74726,War Chariot,Unavailable,Asian Art,mid-19th century,4000,2420,1.6528925619834711,RGB,India (Rajasthan),India,India
74733,Krishna (dressed as a woman) Embracing Radha,Unavailable,Asian Art,19th century,2821,4000,0.70525,RGB,"India (Rajasthan, Mewar)",India,India
74736,Linga Temple Compound,Unavailable,Asian Art,late 19th century,3001,3691,0.813058791655378,RGB,India (Rajasthan),India,India
74743,Maharaja Ranbir Singh,Unavailable,Asian Art,ca. 1860–80,2667,4000,0.66675,RGB,India (Jammu),India,India
74744,Maharao Shatru Sal II (1866–89) Hunting a Tiger,Unavailable,Asian Art,ca. 1866–89,3769,3001,1.255914695101633,RGB,"India (Rajasthan, Kotah)",India,India
74749,Palace Interior,Ragunath,Asian Art,ca. 1880–1900,4000,2766,1.4461315979754157,RGB,"India (Rajasthan, Nathadwara)",India,India
74750,Celebration of the Birth of Krishna (Janamashtami),Ragunath,Asian Art,ca. 1880–1900,3772,3001,1.2569143618793734,RGB,"India (Rajasthan, Nathadwara)",India,India
74752,Desvarari Ragini: Folio from a ragamala series (Garland of Musical Modes),Unavailable,Asian Art,early 18th century,1328,2000,0.664,RGB,"India (Rajasthan, Bundi)",India,India
74753,Nobleman on Horseback,Unavailable,Asian Art,mid-18th century,1249,1705,0.7325513196480938,RGB,"India (Rajasthan, Sawar)",India,India
74813,Shakyamuni triad,Unidentified artist,Asian Art,1565,2616,3880,0.6742268041237114,RGB,Korea,Korea,Korea
74818,Discourse on Poetry,Gao Jian,Asian Art,1698,1947,1143,1.7034120734908136,RGB,China,China,China
75235,Manuscript Painting with Hindu Tantric Scene Depicting Two Fish,Unavailable,Asian Art,1800–1820,2210,2574,0.8585858585858586,RGB,"India (Punjab Hills, Kangra)",India,India
75297,"Shaka (Shakyamuni), the Historical Buddha, with Two Attendant Bodhisattvas and the Ten Great Disciples",Unavailable,Asian Art,early 14th century,2296,4000,0.574,RGB,Japan,Japan,Japan
75411,Pair of Manuscript Covers,Unavailable,Asian Art,early 19th century,4000,2450,1.6326530612244898,RGB,Sri Lanka (Kandy or Colombo district),Sri Lanka,Sri Lanka
76811,The Actor Arashi Kitsusaburō I (Kichisaburō II) as Prince Koretaka,Shunkōsai Hokushū 春好斎北洲,Asian Art,1821,2475,4000,0.61875,RGB,Japan,Japan,Japan
76969,The Final Scene from A Long Tale for an Autumn Night (Aki no yonaga monogatari),Unidentified artist,Asian Art,ca. 1400,1959,1494,1.3112449799196788,RGB,Japan,Japan,Japan
76971,"Shaka (Shakyamuni), the Historical Buddha, with Two Attendant Bodhisattvas and Sixteen Benevolent Deities",Unidentified artist,Asian Art,late 14th century,3000,4000,0.75,RGB,Japan,Japan,Japan
77168,Cranes,Nagasawa Rosetsu 長澤蘆雪,Asian Art,late 1780s,1150,2000,0.575,RGB,Japan,Japan,Japan
77179,Hotei Pointing at the Moon,Fūgai Ekun,Asian Art,1650,4000,3000,1.3333333333333333,RGB,Japan,Japan,Japan
77180,Parading Courtesan,Momokawa Shikō 百川子興,Asian Art,late 18th century,3000,4000,0.75,RGB,Japan,Japan,Japan
77184,Egrets and Cotton Roses,Tosa Mitsuoki,Asian Art,mid- to late 17th century,2460,4000,0.615,RGB,Japan,Japan,Japan
77188,Brown-Eared Bulbul (Hiyodori) on a Branch of Plum,Kano Shōei,Asian Art,mid- to late 16th century,2700,4000,0.675,RGB,Japan,Japan,Japan
77193,Beauty on a Veranda in Snow,Sakai Hōitsu 酒井抱一,Asian Art,ca. 1794–95,3000,4000,0.75,RGB,Japan,Japan,Japan
77195,Courtesan with a Koto,Utagawa Toyoharu 歌川豊春,Asian Art,ca. 1785; inscription early 19th century,3000,4000,0.75,RGB,Japan,Japan,Japan
77198,Owl on a Pine Branch,Soga Nichokuan,Asian Art,early 17th century,2998,4000,0.7495,RGB,Japan,Japan,Japan
77204,"Waxwings, Cherry Blossoms, and Bamboo",Kiyohara Yukinobu,Asian Art,late 17th century,2911,3880,0.7502577319587629,RGB,Japan,Japan,Japan
77799,Scene from the Tales of Ise: “Mount Utsu”,Fukae Roshū,Asian Art,early 18th century,4000,3002,1.3324450366422385,RGB,Japan,Japan,Japan
77814,The Illustrated Sutra of Past and Present Karma (Kako genzai inga kyō emaki),Unidentified artist,Asian Art,late 13th century,2000,1500,1.3333333333333333,RGB,Japan,Japan,Japan
77870,Eight views of the Yellow Mountains,Zheng Min,Asian Art,1681,2897,2531,1.144606874753062,RGB,China,China,China
78055,"“Tenmangū,” Sugawara no Michizane as Tenjin Traveling to China",Sengai Gibon,Asian Art,early 19th century,2681,3880,0.690979381443299,RGB,Japan,Japan,Japan
78057,"Zen Master with Meditation Staff, and Chinese-Style Landscapes",Unkoku Tōeki,Asian Art,probably late 1620s–1644,2506,3105,0.807085346215781,RGB,Japan,Japan,Japan
78060,Courtesan on Parade,Miyagawa Isshō,Asian Art,late 1730s–early 1740s,2424,4000,0.606,RGB,Japan,Japan,Japan
78079,"""Refined Elegance in the Four Seasons"" (Shiji seiga), Album of Flower Paintings",Yamamoto Baiitsu,Asian Art,1844,3688,2720,1.3558823529411763,RGB,Japan,Japan,Japan
78125,Thousand Character Classic,Zhan Jingfeng,Asian Art,1599,4000,2304,1.7361111111111112,RGB,China,China,China
78135,Two Egrets and Lotus,Sakai Hōitsu,Asian Art,1761–1828,2640,4000,0.66,RGB,Japan,Japan,Japan
78136,Courtesan and Attendants,Miyagawa (Katsukawa) Shunsui,Asian Art,late 18th century,2568,4000,0.642,RGB,Japan,Japan,Japan
78138,The Monk Daitō Kokushi as a Beggar,Shunsō Joshu,Asian Art,early 19th century,2998,4000,0.7495,RGB,Japan,Japan,Japan
78139,Bush Warbler (Uguisu) in a Plum Tree,Sakai Hōitsu,Asian Art,early 19th century,2160,4000,0.54,RGB,Japan,Japan,Japan
78143,Courtesan with a Letter in Her Mouth,Chōbunsai Eishi,Asian Art,1756–1815,2184,4000,0.546,RGB,Japan,Japan,Japan
78145,Portrait of Bodhidharma,Hakuin Ekaku,Asian Art,mid-18th century,2150,3880,0.5541237113402062,RGB,Japan,Japan,Japan
78155,Portrait of Obaku Monk Mokuan,Kita Genki,Asian Art,dated 1674,1997,3880,0.5146907216494845,RGB,Japan,Japan,Japan
78157,Portrait of Keinan Eibun,Unavailable,Asian Art,1449,2051,3880,0.5286082474226804,RGB,Japan,Japan,Japan
78227,Silkies,Mori Sosen,Asian Art,before 1807,4000,3000,1.3333333333333333,RGB,Japan,Japan,Japan
78283,Star Mandala,Unavailable,Asian Art,13th–14th century,3722,4000,0.9305,RGB,Japan,Japan,Japan
78569,Female Chanter for Jōruri Puppet Theater,Arai Kōu,Asian Art,ca. 1920,2832,4000,0.708,RGB,Japan,Japan,Japan
395123,Lady Dashwood and Her Son,Charles Howard Hodges,European Paintings,ca. 1785,2943,3519,0.8363171355498721,RGB,British,Britain,Britain
435572,Saint Giles with Christ Triumphant over Satan and the Mission of the Apostles,Miguel Alcañiz (or Miquel Alcanyís),European Paintings,ca. 1408,2548,3812,0.6684155299055614,RGB,Spanish,Spain,Spain
435573,Flora and Zephyr,Jacopo Amigoni,European Paintings,1730s,2611,3722,0.7015045674368618,RGB,Italian,Italy,Italy
435574,The Crucifixion,Andrea di Bartolo,European Paintings,Unavailable,3919,2103,1.8635282929148835,RGB,Italian,Italy,Italy
435576,Saint Alexander,Fra Angelico (Guido di Pietro),European Paintings,ca. 1425,3810,4000,0.9525,RGB,Italian,Italy,Italy
435580,Christ Crowned with Thorns,Antonello da Messina (Antonello di Giovanni d'Antonio),European Paintings,Unavailable,1390,1929,0.720580611715915,RGB,Italian,Italy,Italy
435581,Portrait of a Young Man,Antonello da Messina (Antonello di Giovanni d'Antonio),European Paintings,ca. 1470,2881,3799,0.758357462490129,RGB,Italian,Italy,Italy
435583,Madonna and Child,Antoniazzo Romano (Antonio di Benedetto Aquilio),European Paintings,Unavailable,2499,3515,0.7109530583214794,RGB,Italian,Italy,Italy
435585,Portrait of a Married Couple (Lorenz Kraffter and Honesta Merz?),Ulrich Apt the Elder,European Paintings,1512,3913,2066,1.8939980638915777,RGB,German,Germany,Germany
435590,Family Group in a Landscape,Jacques d'Arthois,European Paintings,ca. 1645,3531,2901,1.2171664943123062,RGB,Flemish,Belgium,Belgium
435593,Eve with Cain and Abel,Bachiacca (Francesco d'Ubertino Verdi),European Paintings,1520s,2173,4000,0.54325,RGB,Italian,Italy,Italy
435594,Leda and the Swan,Bachiacca (Francesco d'Ubertino Verdi),European Paintings,Unavailable,2804,3722,0.753358409457281,RGB,Italian,Italy,Italy
435596,Old Woman in an Armchair,Jacob Backer,European Paintings,Unavailable,2992,3847,0.7777488952430466,RGB,Dutch,Netherlands,Netherlands
435597,Portrait of an Old Woman,Jacob Backer,European Paintings,Unavailable,3231,3781,0.8545358370801376,RGB,Dutch,Netherlands,Netherlands
435598,"Portrait of a Man, Possibly a Botanist",David Bailly,European Paintings,1641,2976,3851,0.7727862892755128,RGB,Dutch,Netherlands,Netherlands
435599,Boatmen of Barcelona,Dionisio Baixeras y Verdaguer,European Paintings,1886,680,491,1.384928716904277,RGB,Spanish,Spain,Spain
435600,Saint John on Patmos,Hans Baldung (called Hans Baldung Grien),European Paintings,ca. 1511,1635,1900,0.8605263157894737,RGB,German,Germany,Germany
435602,Madonna and Child with Saints Philip and Agnes,Donato de' Bardi,European Paintings,ca. 1425–30,3861,3346,1.1539151225343691,RGB,Italian,Italy,Italy
