objectID,Title,ArtistName,TimePeriod,Region Detailed,Country,Century,Culture,Height,Width,H/W Ratio,Color
40434,Scholars Strolling by the Waterfall,Unidentified artist,ca. 1650,Korea,Korea,1600's,Asian Art,500,760,0.657894737,RGB
40436,Examining Antiques at Literati Gathering,Wang Li Mu,18th century,Korea,Korea,1800's,Asian Art,550,633,0.868878357,RGB
40439,Shakyamuni coming down from the mountains,Unidentified artist,late 13th–early 14th century,China,China,1300's,Asian Art,2397,4000,0.59925,RGB
40445,Plum Branch,Yi Yu-won,dated 1888,Korea,Korea,1800's,Asian Art,2594,4000,0.6485,RGB
40448,Buddha Amitabha Descending from His Pure Land,Unavailable,late 13th century,China,China,1300's,Asian Art,2068,4000,0.517,RGB
40449,Buddha with Two Attendants,Unidentified artist,16th–17th century,probably Japan,Japan,1600's,Asian Art,483,900,0.536666667,RGB
40451,Rainy Landscape with Travelers,Unidentified artist,15th century,Korea,Korea,1500's,Asian Art,2112,3796,0.556375132,RGB
40452,Guanyin Seated on a Lotus Throne,Unavailable,15th century,Korea,Korea,1500's,Asian Art,727,824,0.882281553,RGB
40456,Bamboo and rocks,Li Kan,dated 1318,China,China,1300's,Asian Art,1163,2000,0.5815,RGB
40462,Bean Vine,Itō Jakuchū,mid-18th century,Japan,Japan,1800's,Asian Art,3001,4000,0.75025,RGB
40507,Grooms and Horses,Zhao Mengfu,dated 1296 and 1359,China,China,1200's,Asian Art,1945,1036,1.877413127,RGB
40511,Nine Songs,Zhao Mengfu,14th century (?),China,China,1400's,Asian Art,3909,3163,1.235852039,RGB
40516,Reading a Sutra by Moonlight,Unidentified artist,ca. 1332,China,China,1300's,Asian Art,2000,2000,1,RGB
40987,Snowy landscape with rustic riverside retreat,Liu Songnian,ca. late 12th century,China,China,1200's,Asian Art,4000,2737,1.461454147,RGB
41154,Wind among the Trees on the Riverbank,Ni Zan,1363,China,China,1300's,Asian Art,2492,4000,0.623,RGB
41185,Spring Clouds at the Pine Studio,Zhang Yu,dated 1366,China,China,1300's,Asian Art,934,1861,0.501880709,RGB
41193,Crows in Old Trees,Luo Zhichuan,early 14th century,China,China,1400's,Asian Art,2756,3880,0.710309278,RGB
41194,Landscape after a poem by Wang Wei,Tang Di,dated 1323,China,China,1300's,Asian Art,2575,3880,0.663659794,RGB
41195,Returning Fishermen,Tang Di,dated 1342,China,China,1300's,Asian Art,2550,3880,0.657216495,RGB
41468,Fisherman,Wu Zhen,ca. 1350,China,China,1300's,Asian Art,4000,3000,1.333333333,RGB
41471,Autumn Landscape with Herons and Ducks,Lü Ji,Unavailable,China,China,Unavailable,Asian Art,1979,3880,0.510051546,RGB
41472,Guanyin as the Nine-Lotus Bodhisattva,Unidentified artist,1593,China,China,1500's,Asian Art,2998,4000,0.7495,RGB
41474,Marshal Wang,Unidentified artist,dated 1542,China,China,1500's,Asian Art,2334,3641,0.641032683,RGB
41475,Guanyin the Bringer of Sons,Unidentified artist,late 16th century,China,China,1600's,Asian Art,2998,4000,0.7495,RGB
41476,The Yellow Pavilion,Xia Yong,ca.  1350,China,China,1300's,Asian Art,3913,3003,1.303030303,RGB
41478,Elegant Gathering in the Apricot Garden,Xie Huan,ca. 1437,China,China,1400's,Asian Art,2000,1007,1.986097319,RGB
41480,Landscapes and Poems,Dong Qichang,"17th century, probably after 1625",China,China,1700's,Asian Art,3402,4000,0.8505,RGB
41483,Landscapes and trees,Gong Xian,ca. 1679,China,China,1600's,Asian Art,2800,2321,1.206376562,RGB
41484,"Lofty Scholar among Streams and Mountains, in the manner of Juran",Wang Jian,late 17th century,China,China,1700's,Asian Art,3000,4000,0.75,RGB
41485,Travelers among Streams and Mountains,Wu Li,probably 1670s,China,China,1600's,Asian Art,2682,4000,0.6705,RGB
41487,Landscape in the Styles of Huang Gongwang and Gao Kegong,Wang Yuanqi,dated 1705,China,China,1700's,Asian Art,922,1823,0.505759737,RGB
41488,The Strange Pines of Mount Tiantai,Dai Benxiao,1687,China,China,1600's,Asian Art,1013,1922,0.527055151,RGB
41491,Fish and rocks,Bada Shanren (Zhu Da),dated 1699,China,China,1600's,Asian Art,2339,3994,0.585628443,RGB
41492,"Hibiscus, Lotus, and Rock",Shitao (Zhu Ruoji),ca. 1705–7,China,China,1700's,Asian Art,2108,3770,0.559151194,RGB
42187,River Landscape,Chen Chun,Unavailable,China,China,Unavailable,Asian Art,1668,924,1.805194805,RGB
42328,Spring Dawn Over the Elixir Terrace,Lu Guang,ca. 1369,China,China,1300's,Asian Art,2816,4000,0.704,RGB
42343,Zen Encounter (Niaoke Daolin and Bai Juyi),Kenkō Shōkei,16th century,Japan,Japan,1600's,Asian Art,3264,2448,1.333333333,RGB
42346,Landscape with Pavilion,Kenkō Shōkei 賢江祥啓,1478–80,Japan,Japan,1400's,Asian Art,1356,2000,0.678,RGB
42347,Eight Views of the Xiao and Xiang Rivers,Unavailable,16th century,Japan,Japan,1600's,Asian Art,3941,4000,0.98525,RGB
42558,Portraits of members of a family,Unidentified artist,mid-19th century,China,China,1900's,Asian Art,3893,3598,1.081989994,RGB
42559,Miniature Album,Prince Yongxing,Unavailable,China,China,Unavailable,Asian Art,4000,3154,1.268230818,RGB
42616,Preliminary Drawing of Three Deer Mounted on a Hanging-scroll Painting of Flowering Bush Clover,Ogata Kōrin,early 18th century (drawing); early 19th century (painting),Japan,Japan,1800's,Asian Art,2154,3720,0.579032258,RGB
42634,Flowers and Goldfish,Sō Shizan,18th century,Japan,Japan,1800's,Asian Art,1070,2000,0.535,RGB
42889,Twenty-one Ancestors with Spirit Tablet,Unidentified artist,Unavailable,China,China,Unavailable,Asian Art,650,900,0.722222222,RGB
44100,Bodhisattva Guanyin Riding a White Lotus Petal,Unavailable,17th–18th century,China,China,1700's,Asian Art,454,507,0.895463511,RGB
44282,The Four Deities of Mount Kōya,Unavailable,late 14th century,Japan,Japan,1400's,Asian Art,2066,3722,0.555077915,RGB
44286,Rakan,Unavailable,Unavailable,Japan,Japan,Unavailable,Asian Art,788,900,0.875555556,RGB
44297,Sketch for a Painting of Mi Fu Inscribing a Poem on a Rock,Kano Tan'yū,dated 1666,Japan,Japan,1600's,Asian Art,498,900,0.553333333,RGB
44506,Ten Kings of Hell,Jin Chushi,before 1195,China,China,1100's,Asian Art,2163,3880,0.557474227,RGB
44527,Winter Landscapes and Flowers,Qian Weicheng,Unavailable,China,China,Unavailable,Asian Art,1935,1400,1.382142857,RGB
44569,Clouds and Spring Trees at Dusk,Gu Yun,dated 1888,China,China,1800's,Asian Art,1900,1359,1.398086829,RGB
44590,Bamboo in Wind,Xia Chang,ca. 1460,China,China,1400's,Asian Art,2771,4000,0.69275,RGB
44591,Landscapes in the styles of ancient masters,Wang Jian,17th century,China,China,1700's,Asian Art,1879,2000,0.9395,RGB
44601,The Cassia Grove Studio,Wen Zhengming,ca. 1532,China,China,1500's,Asian Art,4000,2261,1.769128704,RGB
44602,Welcoming Descent of Amida Buddha and Twenty-five Bodhisattvas,Unavailable,1668,Japan,Japan,1600's,Asian Art,2342,3880,0.603608247,RGB
44606,Natural Rock Bridge,Lu Zhi,dated 1556,China,China,1500's,Asian Art,1119,2238,0.5,RGB
44612,Studying a painting,Zhang Lu,16th century,China,China,1600's,Asian Art,2483,3722,0.667114455,RGB
44620,Misty Bamboo on a Distant Mountain,Zheng Xie,dated 1753,China,China,1700's,Asian Art,1883,1615,1.165944272,RGB
44632,One Hundred Horses,Giuseppe Castiglione,datable to 1723–25,China,China,1700's,Asian Art,3919,2940,1.332993197,RGB
44634,Drunken Asaina,Katsushika Hokusai,ca. 1810,Japan,Japan,1800's,Asian Art,900,578,1.557093426,RGB
44698,Star deities of the northern and central dippers,Unidentified artist,dated 1454,China,China,1400's,Asian Art,2641,4000,0.66025,RGB
44699,Returning home through the snow,Dai Jin,ca. 1455,China,China,1400's,Asian Art,1161,2000,0.5805,RGB
44703,Li Bai gazing at the waterfall on Mount Lu,Zhong Li,late 15th century,China,China,1500's,Asian Art,1089,1861,0.585169264,RGB
44759,"Landscapes, Figures, and Flowers",Chen Hongshou,dated 1618–22,China,China,1600's,Asian Art,3672,3396,1.081272085,RGB
44761,Ten Oxherding Songs,Karasumaru Mitsuhiro,ca. 1634,Japan,Japan,1600's,Asian Art,1961,1208,1.623344371,RGB
44841,Death of the Historical Buddha (Nehan-zu),Unavailable,14th century,Japan,Japan,1400's,Asian Art,3738,4000,0.9345,RGB
44843,Eleven-Headed Kannon on Mount Fudaraku,Unavailable,13th century,Japan,Japan,1300's,Asian Art,1105,2000,0.5525,RGB
44849,"“Universal Gateway,” Chapter 25 of the Lotus Sutra",Sugawara Mitsushige,dated 1257,Japan,Japan,1200's,Asian Art,4000,2011,1.989060169,RGB
44851,"“Devadatta,” Chapter 12 of the Lotus Sutra (Hoke-kyō, Daibadatta-bon)",Unavailable,12th century,Japan,Japan,1200's,Asian Art,1831,2000,0.9155,RGB
44852,Illustrated Biography of Hōnen (Shūikotokūden-e),Unavailable,ca. 1310–20,Japan,Japan,1300's,Asian Art,2000,1500,1.333333333,RGB
44854,Tale of a Strange Marriage (Konkai Zoshi),Ukita Ikkei,ca. 1858,Japan,Japan,1800's,Asian Art,4000,2037,1.963672067,RGB
44861,Poem by Kamo no Chōmei with Underpainting of Cherry Blossoms,Hon'ami Kōetsu,dated 1606,Japan,Japan,1600's,Asian Art,2911,3880,0.750257732,RGB
44863,Yukihira and Two Brinemaidens at Suma,Okumura Masanobu,18th century,Japan,Japan,1800's,Asian Art,1976,3880,0.509278351,RGB
44886,Mandala of the One-Syllable Golden Wheel,Unavailable,18th century,Japan,Japan,1800's,Asian Art,3001,4000,0.75025,RGB
44889,"""Imperial Visit to the Great Horse Race at the Kaya-no-in Mansion""  from the Tale of Flowering Fortunes",Unavailable,13th–14th century,Japan,Japan,1300's,Asian Art,2000,1500,1.333333333,RGB
44908,"Competition Between Poets of Different Eras (Jidai fudō uta awase), depicting the poet Minamoto no Hitoshi",Fujiwara no Nobuzane,13th century,Japan,Japan,1300's,Asian Art,2370,3720,0.637096774,RGB
44909,Nigatsudō Burned Sutra,Unidentified artist,ca. 744,Japan,Japan,Before 1000,Asian Art,4000,2829,1.413927183,RGB
44910,Aizen Myōō,Unavailable,14th century,Japan,Japan,1400's,Asian Art,2123,3722,0.570392262,RGB
44938,"Parody of Murasaki, from ""Lavender"" (Wakamurasaki), chapter 5 of the Tale of Genji",Kawamata Tsuneyuki,18th century,Japan,Japan,1800's,Asian Art,1725,1329,1.297968397,RGB
44952,Portrait of En no Gyōja,Jakusai 寂済,late 14th–15th century,Japan,Japan,1400's,Asian Art,3015,4000,0.75375,RGB
44958,"“Leaves of Wild Ginger” (Aoi), from the Phantom Genji Scrolls (Maboroshi no Genji monogatari emaki)",Unavailable,mid-17th century,Japan,Japan,1700's,Asian Art,3893,2921,1.332762752,RGB
44984,Descent of Eleven-Headed Kannon,Unavailable,14th century,Japan,Japan,1400's,Asian Art,3001,4000,0.75025,RGB
45042,Four Admirers,Kano Tsunenobu,late 17th–early 18th century,Japan,Japan,1700's,Asian Art,3919,2770,1.414801444,RGB
45076,Autumn Ivy,Ogata Kenzan,after 1732,Japan,Japan,1700's,Asian Art,4000,3001,1.332889037,RGB
45094,Beauty Playing a Shamisen,Unavailable,second quarter of the 17th century,Japan,Japan,1700's,Asian Art,900,836,1.076555024,RGB
45183,Miscellaneous Paintings and Calligraphy for the Third Year of the Bunsei Era,Tani Bunchō,1820,Japan,Japan,1800's,Asian Art,2911,3880,0.750257732,RGB
45188,Kyogen Performers,Hanzan (Matsukawa),19th century,Japan,Japan,1900's,Asian Art,2000,1537,1.301236174,RGB
45201,Descent and Return of Amida to Western Paradise with a Believer's Soul (Gōshō mandara),Unavailable,ca. 1300,Japan,Japan,1300's,Asian Art,2329,3880,0.600257732,RGB
45208,"Shaka (Shakyamuni), The Historical Buddha, Descending from the Mountains",Unavailable,15th century,Japan,Japan,1500's,Asian Art,2520,3936,0.640243902,RGB
45219,Chinese Women in a Palace Garden,Kano Eitoku,late 16th century,Japan,Japan,1600's,Asian Art,2900,3852,0.752855659,RGB
45222,Monk Renshō Riding His Horse Backwards,Matsumura Goshun,"after 1782, ca. 1784",Japan,Japan,1700's,Asian Art,4000,2949,1.356391997,RGB
45229,Fox with Staff (Hakuzōsu),Eiraku Hozen,after 1848,Japan,Japan,1800's,Asian Art,1683,2969,0.566857528,RGB
45236,The Bodhisattva Monju (Manjushri) with Five Topknots,Unavailable,13th century,Japan,Japan,1300's,Asian Art,2998,4000,0.7495,RGB
45238,Portrait of Jion Daishi (Guiji),Unavailable,14th century,Japan,Japan,1400's,Asian Art,2998,4000,0.7495,RGB
45244,White-Robed Kannon,Unavailable,15th century,Japan,Japan,1500's,Asian Art,2998,4000,0.7495,RGB
45245,Hōtei Pointing to the Moon,Shinno Noami,15th century,Japan,Japan,1500's,Asian Art,2667,4000,0.66675,RGB
45249,Welcoming Descent of Amida and Bodhisattvas,Unidentified artist,late 14th century,Japan,Japan,1400's,Asian Art,2051,4000,0.51275,RGB
45275,“Fourth Month” from Fujiwara no Teika’s “Birds and Flowers of the Twelve Months”,Ogata Kenzan,1743,Japan,Japan,1700's,Asian Art,3913,2835,1.380246914,RGB
45276,“Sixth Month” from Fujiwara no Teika’s “Birds and Flowers of the Twelve Months”,Ogata Kenzan,1743,Japan,Japan,1700's,Asian Art,3913,2757,1.419296337,RGB
45326,Magpie on Viburnum Branch,Genga,early 16th century,Japan,Japan,1600's,Asian Art,1500,2000,0.75,RGB
45327,Quail and Autumn Flowers,Tosa Mitsuoki,late 17th century,Japan,Japan,1700's,Asian Art,3001,4000,0.75025,RGB
45331,Album of Landscape Paintings,Kuwayama Gyokushū,late 18th century,Japan,Japan,1800's,Asian Art,2689,3875,0.693935484,RGB
45334,Poem by Fujiwara no Okikaze with Underpainting of Clematis,Shōkadō Shōjō 松花堂昭乗,early 17th century,Japan,Japan,1700's,Asian Art,1500,2000,0.75,RGB
45335,Poem by Onakatomi Yoshinobu with Underpainting of Hollyhocks,Shōkadō Shōjō,early 17th century,Japan,Japan,1700's,Asian Art,1500,2000,0.75,RGB
45340,"The Poet Mibu no Tadamine, from a set of album leaves illustrating The Thirty-six Poetic Immortals",Iwasa Matabei,early 17th century,Japan,Japan,1700's,Asian Art,3919,2962,1.323092505,RGB
45352,Autumn Landscape,Yosa Buson,ca. 1780,Japan,Japan,1700's,Asian Art,2510,3880,0.646907216,RGB
45368,"Scene from “Imperial Visit to Rokuhara,” from The Tale of the Heiji Rebellion (Heiji monogatari)",Unavailable,18th century,Japan,Japan,1800's,Asian Art,4000,3001,1.332889037,RGB
45369,Shaka (Shakyamuni) Triad,Unavailable,13th century,Japan,Japan,1300's,Asian Art,2660,4000,0.665,RGB
45370,Illustrated Biography of Prince Shōtoku (Shōtoku Taishi e-den),Unavailable,14th century,Japan,Japan,1400's,Asian Art,2302,4000,0.5755,RGB
45372,Portrait of Xuanzang (Genjō) with Attendant,Kasuga Motomitsu,14th century,Japan,Japan,1400's,Asian Art,2468,4000,0.617,RGB
45378,"Portrait of Jifei Ruyi (Sokuhi Nyoichi, 1616–1671)",Kita Genki,1666,Japan,Japan,1600's,Asian Art,1940,3880,0.5,RGB
45379,Sketch for the Portrait of Tachihara Suiken,Watanabe Kazan,19th century,Japan,Japan,1900's,Asian Art,2492,4000,0.623,RGB
45393,Meeting with a Friend on an Autumn Day,Noro Kaiseki,1822,Japan,Japan,1800's,Asian Art,1253,2000,0.6265,RGB
45396,Painting the Eyes on a Snow Rabbit,Isoda Koryūsai,ca. 1780,Japan,Japan,1700's,Asian Art,2526,3719,0.679214843,RGB
45418,Landscape in Moonlight,Kano Tan'yū,after 1662,Japan,Japan,1600's,Asian Art,1072,2000,0.536,RGB
45425,The Imado Bridge at the Foot of Mount Matsuchi,Utagawa Hiroshige,19th century,Japan,Japan,1900's,Asian Art,2000,1500,1.333333333,RGB
45426,Shōrinji Temple,Okada Beisanjin,1817,Japan,Japan,1800's,Asian Art,2193,4000,0.54825,RGB
45427,The Tale of Genji (Genji Monogatari),Tosa Mitsusada,17th century,Japan,Japan,1700's,Asian Art,1811,2000,0.9055,RGB
45499,Misty Landscape,Kano School,early 19th century,Japan,Japan,1900's,Asian Art,4000,2667,1.499812523,RGB
45523,Scroll of Mudras,Unavailable,11th–12th century,Japanf,Japan,1100's,Asian Art,4000,2160,1.851851852,RGB
45526,Buffalo and Herdsman,Kawanabe Kyōsai 河鍋暁斎,ca. 1887,Japan,Japan,1800's,Asian Art,2818,3811,0.739438468,RGB
45528,Acrobats,Unavailable,ca. 1800s,Japan,Japan,1800's,Asian Art,3644,2333,1.56193742,RGB
45593,Buddha and Attendants,Unavailable,17th–18th century,Japan,Japan,1700's,Asian Art,2574,4000,0.6435,RGB
45596,Monju Bosatsu with Eight Sacred Sanskrit Syllables,Unavailable,mid- to late 14th century,Japan,Japan,1400's,Asian Art,3001,4000,0.75025,RGB
45598,Welcoming Descent of Jizō,Unavailable,early 14th century,Japan,Japan,1400's,Asian Art,2042,3880,0.52628866,RGB
45599,Jizō Bosatsu in Welcoming Descent (Jizō bosatsu raigō),Unidentified artist,14th century,Japan,Japan,1400's,Asian Art,3456,5184,0.666666667,RGB
45601,Mikaeri Jizō Bosatsu,Unidentified artist,14th century,Japan,Japan,1400's,Asian Art,2998,4000,0.7495,RGB
45603,Jizō Bosatsu,Unavailable,15th century,Japan,Japan,1500's,Asian Art,2998,4000,0.7495,RGB
45605,Scroll from the Compendium of Iconographic Drawings (Zuzōshō),Unavailable,late 12th century,Japan,Japan,1200's,Asian Art,4000,2173,1.840773125,RGB
45612,One of the Twelve Devas: Bonten,Unavailable,14th century,Japan,Japan,1400's,Asian Art,1182,2000,0.591,RGB
45613,One of the Twelve Devas: Katen,Unavailable,14th century,Japan,Japan,1400's,Asian Art,1166,1999,0.583291646,RGB
45615,Scroll 9 of Collected Iconography (Zuzōshō): Ten (Devas),Unavailable,13th century,Japan,Japan,1300's,Asian Art,4000,2038,1.962708538,RGB
45617,Iconographic Drawing of Saturn (Doyō),Unavailable,12th century,Japan,Japan,1200's,Asian Art,2288,4000,0.572,RGB
45618,"Gakkō Bosatsu, from “Album of Buddhist Deities from the Diamond World and Womb World Mandalas” (“Kontai butsugajō”)",Takuma Tametō,mid-12th century,Japan,Japan,1200's,Asian Art,3001,4000,0.75025,RGB
45619,Iconographic Drawing of the Bodhisattva Memyō (Ashvaghosha),Unavailable,12th century,Japan,Japan,1200's,Asian Art,1500,2000,0.75,RGB
45620,Kongōyasha Myōō,Unavailable,12th century,Japan,Japan,1200's,Asian Art,1384,1995,0.693734336,RGB
45621,Daiitoku Myōō,Unavailable,12th century,Japan,Japan,1200's,Asian Art,3001,4000,0.75025,RGB
45622,Anchira-taisho Jochi,Unavailable,1164,Japan,Japan,1100's,Asian Art,1500,2000,0.75,RGB
45623,Benzaiten and Fifteen Attendants,Unavailable,13th century,Japan,Japan,1300's,Asian Art,1500,2000,0.75,RGB
45624,"“Parable of the Medicinal Herbs,” Chapter 5 of the Lotus Sutra",Unidentified artist,12th century,Japan,Japan,1200's,Asian Art,781,882,0.885487528,RGB
45625,Arhat from a series of sixteen Arhats,Unavailable,14th century,Japan,Japan,1400's,Asian Art,2054,3880,0.529381443,RGB
45626,Arhats,Unavailable,late 14th century,Japan,Japan,1400's,Asian Art,2059,3880,0.530670103,RGB
45628,Portrait of Jianzhen,Unavailable,15th century,Japan,Japan,1500's,Asian Art,2998,4000,0.7495,RGB
45630,Prince Shōtoku at Age Sixteen,Toba Sōjō,14th century,Japan,Japan,1400's,Asian Art,2542,4000,0.6355,RGB
45631,Mandala of the Sannō Shrine Deities,Unavailable,17th century,Japan,Japan,1700's,Asian Art,518,925,0.56,RGB
45633,"A Nenbutsu Gathering at Ichiya, Kyoto, from the Illustrated Biography of the Monk Ippen and His Disciple Ta'a (Yugyō Shōnin engi-e)",Unavailable,late 14th century,Japan,Japan,1400's,Asian Art,3646,2721,1.339948548,RGB
45635,Enjoying the Wilderness in an Autumn Grove,Ni Zan,dated 1339,China,China,1300's,Asian Art,2634,3722,0.707684041,RGB
45636,Woods and Valleys of Mount Yu,Ni Zan,dated 1372,China,China,1300's,Asian Art,2207,4000,0.55175,RGB
45637,Red Cliffs and Green Valleys,Wang Meng,ca. 1367,China,China,1300's,Asian Art,1005,1861,0.540032241,RGB
45638,Millet and Sparrows,Geiai,mid-16th century,Japan,Japan,1600's,Asian Art,3001,4000,0.75025,RGB
45640,Hotei Admiring the Moon,Ikei Shūtoku 惟馨周徳,probably 19th century,Japan,Japan,1900's,Asian Art,2444,4000,0.611,RGB
45642,Mountain Landscape,Gakuo Zokyu,Unavailable,Japan,Japan,Unavailable,Asian Art,2351,4000,0.58775,RGB
